place_id,place_name,rating,total_number_of_ratings,price_level,address,city,zip_code
ChIJbSWIHyEGw4kRZNbavVyvgVg,fasil mediterranean restaurant,4.5,319,2,308 wootton st ste 1,boonton,07005
ChIJ9eemRwgtDogR_EsmnDF1M4E,carnitas uruapan restaurant,4.7,1531,1,1725 w 18th st,chicago,60608-1913
ChIJ_YiNCb4sDogRQlaMeRMQ8Xk,o'neil's on wells,4.2,248,1,411 s wells st,chicago,60607
ChIJdzlF3MjND4gRBFv5MrkDzKY,laurassi restaurant,nan,nan,nan,4393 n elston ave,chicago,60641-2147
ChIJk3VN_cfSD4gR2mx0ekcLH1E,gratto pizzeria n deli,3,1,2,1341 n damen ave,chicago,60622
ChIJPz36_TctDogRM--NJeZoRHE,passion house coffee roasters - roastery,4.8,18,nan,2021 w fulton st k105b,chicago,60612
ChIJ2UM37cjND4gRpPA41EiuORE,the baked tomato,2.4,5,2,4358 n elston ave,chicago,60641-2146
ChIJez5b8YIoDogR_TlMNQwIvis,taste of the island,4.6,23,nan,1522 e 87th st,chicago,60619-6525
ChIJlee_ca7RD4gRPiqsy3c_ats,heartland cafe,4.2,603,2,7000 n glenwood ave,chicago,60626
ChIJ2ZcoswvTD4gR0ym8HCDY9Zw,yolk - lakeview,4.4,638,2,501 w diversey pkwy,chicago,60614
ChIJF5VonrjSD4gRBgGbmXf3hWU,urbanbelly,4.4,394,2,1542 n damen ave,chicago,60622-1942
ChIJIa7T7zPOD4gR-03bbKY3jDE,hot topic,4.4,214,2,3333 w touhy ave,lincolnwood,60712
ChIJU6HBGn8oDogRsM8BGBUV6jE,am-pm food mart & cellular,3.9,15,nan,1924 e 87th st,chicago,60617
ChIJRd5CIubND4gRaq5_CSvodcI,coffee berry plus,1.3,3,nan,4700 n kimball ave,chicago,60625-5305
ChIJ44tcpobND4gRhjaPIJmHaSI,ignite gaming - chicago,4.8,1285,nan,3341 n elston ave,chicago,60618
ChIJBUxhfDnND4gRZmGY6wvx5pM,sabor latino restaurant,4,397,1,3810 w north ave,chicago,60647
ChIJQcMoG53RD4gRAVMyyUmI1T4,barry's spot pizza,5,2,2,5759 n broadway,chicago,60660
ChIJt7VOMGvTD4gR0lnjO9RCBhk,saimai thai restaurant,4.3,134,1,338 w armitage ave,chicago,60614
ChIJTya_nywzT4gRJVQkJuIRHpA,subway restaurants,4.3,73,1,923 dunbar ave,dunbar,25064
ChIJhcwGjmazD4gRJk7E67BUtVA,yorky's,4.5,1031,nan,836 n york st,elmhurst,60126
ChIJBUxhfDnND4gRZmGY6wvx5pM,sabor latino restaurant,4,397,1,3810 w north ave,chicago,60647
ChIJk0URuMjND4gR4HKPKyViP0A,7 mares,1,1,nan,4012 w montrose ave,chicago,60625
ChIJcwHFSBKuD4gRJjqw24Cu60M,ma's oriental express,4.3,157,1,1141 e nerge rd,elk grove village,60007
ChIJMRuDpNMoDogR0zUZDCKObHk,travis grill,nan,nan,nan,chicago,60637
ChIJQ5WLh9kyDogRi7adqB8xBTY,"baker elements, inc",nan,nan,nan,4223 w lake st,chicago,60624-1723
ChIJJYmh0jqsJhUR-T__gJ-HZB8,il castello,4,4,nan,lattaquié
ChIJNW6H71DKD4gRtD4g57rqKMA,spikes sandwich shop,nan,nan,nan,7850 w addison st,chicago,60634
ChIJZ-V29rg0DogR_TWuGuRcFeg,george's family restaurant,4.4,628,1,145 s oak park ave,oak park,60302-2901
ChIJrZURZcqILoQR9bI-ttsHmL0,la palma de zamora,4.4,27,nan,prol. 5 de mayo 153,59633,zamora de hidalgo
ChIJ72tzdofRD4gRM3FrVoEJvFk,wesley place,2.9,10,nan,1415 w foster ave,chicago,60640
ChIJsYtyvUHMD4gR_3Yid1rZekg,di's den,4.6,76,1,5100 w irving park rd,chicago,60641-2624
ChIJgwCz7YLpuokRZYQYk9ve4qc,bad ass coffee,4.7,614,2,619 18th st,virginia beach,23451-4212
ChIJc82e0nzMD4gRTje1WbNSANI,alex's deli,4.4,16,nan,4951-53 w diversey ave,chicago,60639
ChIJKf7CsUMyDogR_vwEz6Ec1JQ,birrieria patinos ocotlan,4.4,890,2,3813 w 26th st,chicago,60623-3808
ChIJu2SrFxomDogRLbdWj-Zni54,2 plus,5,1,nan,9218 s cottage grove ave,chicago,60619-7706
ChIJL_vqTm4oKYQRJfepWJ6aSeU,"birreria el primo, tepatitlan",4.4,78,nan,47656,tepatitlán de morelos
ChIJaQvayqMsDogRWe_c6uURu_Q,kilwins,4.5,211,2,310 s michigan ave,chicago,60604
ChIJWVurJ5AxDogRzQoPr1mSbO0,papa santiago's pizzeria,4.4,81,1,4045 w 47th st,chicago,60632
ChIJeesBrk0zDogRwag1aaKZITk,pop's place,4.5,24,nan,751n n central ave,chicago,60644
ChIJT6l7C74sDogRzfwWHkSQTV0,cactus bar & grill,4.1,388,2,404 s wells st,chicago,60607-3904
ChIJyeOxC4sT6YARYG4vXRu9j_w,sambo's restaurant,4.4,1215,2,216 w cabrillo blvd,santa barbara,93101-3506
ChIJYXdStj8xDogR73-TsDLSrxU,villa rosa pizza,4.3,337,2,5786 s archer ave,chicago,60638-1644
ChIJnXkUYa_HD4gRNjz-EODmF0I,mingle juice bar,4,39,nan,1830 tower dr,glenview,60026
ChIJveKQipfSD4gRIUiJZVze-aU,margie's candies,4.5,1469,1,1960 n western ave,chicago,60647
ChIJq6pqG_PFD4gRXtQN9i7bRLs,european showcase 2017,nan,nan,nan,5250 old orchard rd,skokie,60077
ChIJu-eVtX0rDogRnAL4r-ucyaM,soldier field,4.5,6866,nan,1410 museum campus dr,chicago,60605
ChIJvcI82bwsDogRD_NS15K0fck,dunkin',3.8,95,1,333 s state st,chicago,60604
ChIJTUmrmcGXD4gRPiCTq9QpCcE,dover straits,4.5,564,2,890 us-45,mundelein,60060
ChIJi5B-Oh1GYA0RMW8RdLVP1Cg,quima,nan,nan,nan,"carrer de viver, 19",46020,valència
ChIJs1MetKjND4gRUp_DT_9wdeU,pollo andino rosticeria,5,1,nan,3334 n milwaukee ave,chicago,60641-4001
ChIJDT8iySLOD4gRNOgUVaefzis,new taza bakery inc,4.3,302,1,3100 w devon ave,chicago,60659
ChIJV1gyFIErDogR4vUnQw74VN4,mccormick place,4.5,8494,nan,2301 s king dr,chicago,60616
ChIJu-eVtX0rDogRnAL4r-ucyaM,soldier field,4.5,6866,nan,1410 museum campus dr,chicago,60605
ChIJjTyaHIIrDogRFcm3qgXeuK4,mccormick place - lakeside center,nan,nan,nan,chicago,60616
ChIJ3bHi-DbOD4gRcGXLyROZV-s,gfc buffalo's,3.6,18,nan,lincolnwood,60712
ChIJKQD13sUsDogR7-XywAQdDIc,blackbird restaurant,4.6,762,3,619 w randolph st,chicago,60661
ChIJr3FgCMDSD4gRCajAu87sIbg,sarpino’s pizzeria,3.3,140,2,1852 n damen ave,chicago,60647
ChIJn3AVXow0DogRkOfPkDEBqy8,gina's italian ice,4.7,177,1,6737 roosevelt rd,berwyn,60402
ChIJ0xdmE8jKD4gR9ktVcBliOes,new china buffet,3.9,870,2,8339 w north ave,melrose park,60160
ChIJ4wDQPbQsDogRqyENuxqruUk,binny's beverage depot,4.6,1090,2,213 w grand ave,chicago,60654
ChIJV1gyFIErDogR4vUnQw74VN4,mccormick place,4.5,8494,nan,2301 s king dr,chicago,60616
ChIJFUQhbdC0D4gRt-7PWi23TOs,garden bee thai eatery,4.5,60,2,103 n wolf rd,northlake,60164
ChIJq4RYsBrSD4gR6y1SoO7ogVk,yogurt square,4.4,206,1,4701 n lincoln ave,chicago,60625-2009
ChIJ5dZAOAYoDogRr_Y0nk0d7lU,harold's chicken shack,3.9,1021,2,100 w 87th st,chicago,60620
ChIJu-eVtX0rDogRnAL4r-ucyaM,soldier field,4.5,6866,nan,1410 museum campus dr,chicago,60605
ChIJj_WHnaUsDogRLVVNKF7LxhY,intelligentsia coffee millennium park coffeebar,4.5,1122,2,53 e randolph st,chicago,60601-7503
ChIJqRXqlbMuDogRj7046Frf_y0,sharks fish & chicken express,4,255,nan,101 e 51st st,chicago,60615-2106
ChIJ_5qF_sLRD4gRnj-xfiv3r94,el pueblo,3.7,54,1,2212 w devon ave,chicago,60659-2108
ChIJZXbBx0jTD4gR0VFyfBXbT5Q,quiznos,4.5,137,1,164 w division st,chicago,60610
ChIJId4P4GDSD4gRjKP3YZi6bys,gyood!,nan,nan,nan,2048 w belmont ave,chicago,60618
ChIJedYNW8fSD4gRTP8ysPy6I2E,the flat iron,4.2,380,1,1565 n milwaukee ave,chicago,60622
ChIJuyZj2_FaDogR1T4tX6VH5OU,ted's montana grill,4.3,560,2,623 e boughton rd suite 110,bolingbrook,60440
ChIJB-lbn_fJD4gRXdJxYzDHkP8,bally total fitness corporation,nan,nan,nan,8700 w bryn mawr ave,chicago,60631-3512
ChIJ8_bsNcP_0YURNRCU57nuuCA,antiguo palacio de coyoacán,4.3,835,2,parque centenario 15,04000,ciudad de méxico
ChIJId4P4GDSD4gRjKP3YZi6bys,gyood!,nan,nan,nan,2048 w belmont ave,chicago,60618
ChIJ5UgoPxjSD4gR28eJoRz-l1M,sailor,5,5,nan,4658 n damen ave,chicago,60625
ChIJu4BRtR_TD4gRAHaVscAsfe4,shoe's pub,4.3,54,1,1134 w armitage ave,chicago,60614-4043
ChIJ1y6V96UsDogR5u3XOW1QgsI,chicago kernel gourmet popcorn,4.2,37,nan,151 e randolph st space c40,chicago,60601
ChIJMTmMTcYsDogRatDNF-Yp88o,mjm provo's village bake shop,nan,nan,nan,117 n clinton st,chicago,60661-1505
ChIJJ7osrgnTD4gR2_M0veNbtDQ,borders books music movies & cafe,4,1,2,2817 n clark st,chicago,60657
ChIJPx35fwnTD4gRGpPJCGprPpY,teagschwendner,4.9,31,nan,557 w diversey pkwy,chicago,60614
ChIJteKtsKPGEIgRYh2ZmCZBViE,czar's 505,3.9,39,1,505 pleasant st,st joseph,49085
ChIJZeH777MsDogR2EEOP4DpONM,gino's east - river north,4.2,1492,2,500 n lasalle dr,chicago,60654
ChIJRcO0woDND4gRy0E3OOiuXAw,fruit paradise,4.6,81,nan,2355 n milwaukee ave,chicago,60647
ChIJ00j3tvQ5DogRmyHP-qn1TOA,billy boy's,4.6,653,1,6400 95th st,chicago ridge,60415-4280
ChIJN-Pkkw0pDogRBfc2noEnTC8,istria cafe,4.1,7,nan,1520 e 57th st,chicago,60637-2008
ChIJHRwwvuEyDogRVsARcC1ufz0,buffalo sam's,4.2,292,1,508 s kostner ave,chicago,60624-3009
ChIJU6HBGn8oDogRsM8BGBUV6jE,am-pm food mart & cellular,3.9,15,nan,1924 e 87th st,chicago,60617
ChIJxZzECSQRDogRVxGTpa3GHyA,blue sharks,4.1,100,1,5149 sauk trail,richton park,60471
ChIJiSmujnE1s1IRvFUUr_CgTpg,pineda tacos,4.5,808,1,60 nathan ln n,minneapolis,55441
ChIJ21BlLGdeBYgRfk4F-z9kcd4,the coffee pot,4.6,843,1,4914 7th ave,kenosha,53140-3349
ChIJM4vtCqtK34cRWTRnKNtw0Ts,eclipse restaurant,4,79,2,6177 delmar blvd,st. louis,63112
ChIJyTlMfQidD4gRg_udyBXZdN4,leo's pizza & grill,4.6,167,1,399 n wilson rd,round lake,60073
ChIJCyaw6VQ5DogRpgA_4ibBWDU,royalberry waffle house & restaurant,4.3,459,1,6417 w 127th st,palos heights,60463-2247
ChIJybPYfbIsDogRdw-m7burO3I,cold stone creamery,4.2,98,2,20 w ohio st,chicago,60611
ChIJPeDBnZksDogRqPNndHASIHY,canady le chocolatier,5,2,nan,824 s wabash ave,chicago,60605-2113
ChIJC1ExcZlpD4gRJ3uk9XKXMJs,el niagara,4.4,478,1,120 1st st,woodstock,60098-2823
ChIJFVZR1t3RD4gRVvYqcGhnaxw,sabri nihari restaurant,4.2,2333,2,2502 w devon ave,chicago,60659
ChIJAX2h9JG02YgRaewxw4PlcFM,hotel victor,4.3,953,nan,1144 ocean dr,miami beach,33139-4609
ChIJaSHs2gDTD4gRPSy1OGBww7o,zizi's cafe,4.7,442,2,2825 n sheffield ave,chicago,60657
ChIJg3OuYa8sDogRVTOSh6Pt6Uw,sticky fingers gourmet popcorn,nan,nan,nan,174 n michigan ave,chicago,60601-7554
ChIJY3ifPActDogR2RDEi3VgPqg,slice factory,4,166,nan,1502 w 18th st,chicago,60608
ChIJJe-O-t_RD4gRNLnlHsRN7UI,karachi chat house,4.1,394,nan,2301 w devon ave,chicago,60659
ChIJu4otSw8xDogRYmZgqgMjFTg,hudson news euro cafe,2.6,7,nan,5700 s cicero ave,chicago,60638
ChIJsTvHHKUsDogRJXO0u0NLSwQ,noble tree counseling,nan,nan,nan,73 w monroe st,chicago,60603
ChIJu4otSw8xDogRYmZgqgMjFTg,hudson news euro cafe,2.6,7,nan,5700 s cicero ave,chicago,60638
ChIJWe8lXlPTD4gRJWonA7xRzXc,mariposa,4.8,12,3,level four,chicago,60611
ChIJZ3dyUnMxDogR2MUf7h6xdfU,burger king,3.4,319,1,5211 s cicero ave,chicago,60632
ChIJAWzyK-zND4gRlhD7r-SCfl0,los primos inc grocery,4.4,26,nan,3247 w montrose ave,chicago,60618-1223
ChIJx8bhBryoD4gRgv2VIMMuLfs,jaihind foods,3.3,16,nan,1023 w golf rd,hoffman estates,60169-1339
ChIJ6wpXXwPSD4gRNCuqqaBjUOU,bryanna's restaurant,4.3,309,2,5695 n lincoln ave,chicago,60659
ChIJ0cvcn7bRD4gRNvU79feXKk4,a & t pancake house and grill,4.2,300,1,7036 n clark st,chicago,60626
ChIJHZzdO5I0O4gRh_XfwYvpSWA,"habib's cuisine, inc.",4.1,1088,2,14316 michigan ave,dearborn,48126
ChIJzcvlKaLTD4gRODo15yQwHoU,bridget mcneills bar & kitchen,4.3,89,2,420 w belmont ave,chicago,60657-4787
ChIJkwMvq8UvDogRVC1AHh2OBcw,jani fish & chicken,nan,nan,nan,2446 w 71st st,chicago,60629-1447
ChIJ05U_y22RD4gRUjOSCt84ztc,johnny rockets,3.4,82,2,1 great america parkway,gurnee,60031
ChIJp3GNggPTD4gReNqiCJcpgO4,savor the flavor,4,1,nan,2545 n sheffield ave,chicago,60614-1372
ChIJkauBe7IsDogRoM4QZ64RCus,fcb chicago,4.3,6,nan,875 n michigan ave,chicago,60611
ChIJsdDwmEMyDogRd98ii0OZkvY,bombon cake gallery 26,4.7,17,nan,3834 w 26th st,chicago,60623-3809
ChIJMTmMTcYsDogRR2zKLOwMtbc,vanille patisserie,4,48,1,131 n clinton st,chicago,60661
ChIJzQ2B5kNMEYgR3rFHHwZcuiM,indiana berry & plant co.,4.5,23,nan,2811 michigan rd,plymouth,46563
ChIJwwuNWNPayIARYQnTXtoE7CI,el tinajon,4.4,216,1,3762 e flamingo rd,las vegas,89121-4921
ChIJtz_kakHTD4gRvZ2uz-D9C2U,corcoran's grill & pub,4.2,408,2,1615 n wells st,chicago,60614
ChIJixDzcIqESk0R_ZhNUXNEoSk,palette bistro,4.5,389,3,321 bay st,petoskey,49770-2406
ChIJESF-MsgtDogRVDjUP4eYVPE,white castle,3.8,785,1,3205 s ashland ave,chicago,60608
ChIJx6Y33fgsDogRpo1IaeEY9EA,la catrina cafe,4.5,416,1,1011 w 18th st,chicago,60608
ChIJWSEP5L4sDogRx6GlFcXe7Xo,tone,4.8,4,nan,233 s wacker dr floor 33,chicago,60606
ChIJ-TzqtrQsDogRSnXY2PQOcnU,budweiser brickhouse tavern,4.4,352,2,3647 n clark st,chicago,60613
ChIJv-o8MAvOD4gRT0iRQITkrKs,wttw,4.8,60,nan,5400 n st louis ave,chicago,60625
ChIJQ9HXYIw5DogRq_6cKVk_fEM,gloria jeans coffees,3.9,95,nan,221 chicago ridge mall # f-4,chicago ridge,60415
ChIJAdTSEXa8D4gRkA6UNQhoLRw,hanabi japanese restaurant,4.2,110,2,734 s buffalo grove rd,buffalo grove,60089-3708
ChIJgSA-QyMtDogR5LWFFQyhxB4,bombon cafe,4.4,19,2,138 s ashland ave,chicago,60607-1830
ChIJz4-EnbG1cogRb_wWaR9GjBo,sonny's corner cafe and pizzeria,4.5,103,1,302 n gray st,sidell,61876
ChIJ551Evqa5D4gRLzZ5LVPUhvI,el paisa alegre #2,4.4,251,nan,1 s wolf rd,prospect heights,60070-2628
ChIJK_8f3MJn1moRDnmljUQ6jhw,venus & co kitchen & bar,4.6,103,2,183 victoria ave,albert park,3206
ChIJ8VerVwA3DogRyAOuZuQaq0M,chester's tavern and orsi's pizza,4.8,78,1,6255 s archer rd,summit,60501
ChIJZ6COLN3RD4gRdqQAaCESwiI,italian express,3.8,454,2,2307 w devon ave,chicago,60659-2088
ChIJ0eZKsa0sDogR8w_8QB_PMAc,homewood suites by hilton chicago-downtown,4.4,841,nan,40 e grand ave,chicago,60611
ChIJQYEGYcYsDogRQf508r41SI4,teena mia,3,1,2,651 w washington blvd,chicago,60661
ChIJOYpACXQpDogRjUCEIGCpBQs,mikkey's retro grill,4.1,520,nan,5319 s hyde park blvd,chicago,60615-5705
ChIJZ6COLN3RD4gRdqQAaCESwiI,italian express,3.8,454,2,2307 w devon ave,chicago,60659-2088
ChIJdZjk620lDogRV2ttaWAeO8g,mrs wright's gourmet popcorn,nan,nan,nan,1834 w 95th st,chicago,60643-1104
ChIJCQe3W8_ND4gRmLXfF5voe_M,chen's garden,4.3,86,2,4445 n pulaski rd,chicago,60625
ChIJCTu5dXAsDogRtPcKzEZHPfE,awake with pearl coffee cafe,5,1,nan,11 w 26th st,chicago,60616-5093
ChIJ7y7C218kDogRN1cieGXiyos,harambee house banquet,4.4,5,nan,11901 s loomis st,chicago,60643-5458
ChIJS41QqQxc1mARJfSRECMtGS4,mariana islands,4.4,214,nan
ChIJNQyPUPzqEYgRz7ntuYRTcfw,end zone bar & grill,4.3,182,nan,314 main st,hobart,46342-4442
ChIJ5-14kpfSD4gRUjD8ovqezKI,arturo's tacos,4,956,1,2001 n western ave,chicago,60647-4103
ChIJs7GCp0DSD4gRyAGil54ZANE,erwin & associates llc,5,5,nan,4043 n ravenswood ave # 208,chicago,60613-2435
ChIJPSQaT6nTD4gRKjXdp2xQEVQ,standard india restaurant,4.4,5,2,917 w belmont ave,chicago,60657
ChIJEWd-1GMsDogR_8abGQLeCF4,sakura karaoke bar,4.1,280,2,234 w cermak rd,chicago,60616
ChIJ38CXoEgyEYgRQ9tK_TCsUuA,shrimp max of south bend,4.1,114,nan,4712 w western ave,south bend,46619-2306
ChIJORNbaarMD4gRPJVbmXRlozY,m & m discount foox,nan,nan,nan,1140 n austin blvd,oak park,60302
ChIJGYJzcjUtDogRyEsCVWhaXMs,damen tavern,4.6,178,1,701 n damen ave,chicago,60622
ChIJZTP-3SHND4gRCxVNBvRjTsM,costa alegre restaurant,4.4,65,nan,4247 w armitage ave,chicago,60639-3646
ChIJV9ljPILTD4gRu9RqatD3JBM,sakae sushi,4.7,79,nan,2920 n clark st,chicago,60657
ChIJQ9iniLosDogR89aVMqRMsPU,"leopold & associates, l.l.c.",nan,nan,nan,333 w wacker dr suite 2000,chicago,60606
ChIJx2C61b-_CIgRA0XJPydzvKM,los pinos auto sales,1.5,4,nan,1513 broadway,rockford,61104-1441
ChIJOaOqG8csDogRYOmjpkF1dFk,jamba juice,nan,nan,nan,500 w madison st #c007,chicago,60661
ChIJ3X1h5T3eEYgRhrHnFu-nRKw,sopo cheryl a,nan,nan,nan,6919 indianapolis blvd,hammond,46324-2205
ChIJ9-GHiXAzDogRxlCECuzrLiU,captain hook's,4,181,1,5648 roosevelt rd,chicago,60644-1576
ChIJxS4ds9TSD4gR1xjs2fk_W80,branch 27,4.1,14,nan,1371 w chicago ave,chicago,60642-5761
ChIJ34BhWBLRD4gRQ5phlBq20qw,lakebreeze at osterman beach,5,2,nan,3800 n lake shore dr,chicago,60660
ChIJ_8hakKlt_oYRq9SlUgyS2Mw,spanish flair apartments,3,15,nan,1313 65th dr,lubbock,79412
ChIJid53NHVOGIgRCD2iBVQvb34,leo's coney island,4.3,497,1,6080 28th st se,grand rapids,49546
ChIJu9lbbEEuDogR23hDMUpM8xk,happy's fish and chicken,4.1,143,nan,1951 w garfield blvd,chicago,60636-1147
ChIJnwmxK8csDogRpm0hy89TWWY,heller real estate financial services,nan,nan,nan,500 w monroe st # 10,chicago,60661-3679
ChIJuxDRc55yD4gRbUXAzYj66jI,new peking chinese restaurant,3.1,63,1,40 w terra cotta ave suite g,crystal lake,60014-3540
ChIJLbnlVjkuDogRU8yrYfPCH5M,chicago lithuanian center,4.5,43,nan,5620 s claremont ave,chicago,60636-1039
ChIJHShEJFlODogRjiHvERdhal4,johnny's blitz bar and grill,4.4,175,2,20 n cass ave,westmont,60559
ChIJORzcDIFrkFQRBD4M3ifUkEI,life on mars,4.3,139,nan,722 e pike st,seattle,98122
ChIJJajT_VMrDogRhxDxFgORep8,ogden slip,4.3,3,nan,streeterville,60611
ChIJfU3FUpfPD4gRJNZKh54d6sc,zad by pita inn,4.6,346,2,3910 dempster street,skokie,60076-2236
ChIJT28rJvnSD4gRi1gNBvsaYyw,que rico mexican restaurant,4.4,80,2,2814 n southport ave,chicago,60657-4111
ChIJlS4cMDUtDogRs6G4vrzuSXQ,cleos bar and grill,4.5,528,1,1935 w chicago ave,chicago,60622-5541
ChIJu9lbbEEuDogR23hDMUpM8xk,happy's fish and chicken,4.1,143,nan,1951 w garfield blvd,chicago,60636-1147
ChIJ4fotEgzQD4gR7ZrTMgXnVUg,coucou & olive,4.8,4,nan,1716 sherman ave,evanston,60201-3713
ChIJ23Q8D6zTD4gRGzn4ZmZYfB8,44th ward alderman tom tunney,3,31,nan,3223 n sheffield ave a,chicago,60657
ChIJNcHa8hHND4gR6g3Qjs70yzw,el rey del maiz,5,2,nan,5120 w grand ave,chicago,60639
ChIJN2BF4I_RD4gR5ConmPrpirY,markos tacos & cafe,nan,nan,1,5661 n clark st,chicago,60660-4111
ChIJRdBVhOJvcVMRW-A1EQ-ncso,midtown kitchen & bar,4.1,514,2,302 10 st nw,calgary,t2n 1v8
ChIJA5GtmHQsDogRDsrFXYoN5GM,chicago cafe caterers inc,nan,nan,nan,3123 s michigan ave,chicago,60616-3814
ChIJ8x9LFlA3DogRuT7-rgZX-gE,e & j deli & liquor,4.6,72,2,6556 w 79th st,burbank,60459-1151
ChIJqabS6LAvDogRKCRjqohBKWY,stewart bar b que house,3.3,3,nan,1900 w 69th st,chicago,60636-3226
ChIJS8hktts5DogRZFeb3i-8Ips,the nile restaurant,4.3,627,nan,7333 w 87th st,bridgeview,60455-1823
ChIJMy6s9avTD4gRPufEhNdgsCE,star of india,nan,nan,2,3204 n sheffield ave,chicago,60657
ChIJqUeHBoQvDogR6eL_FhtH_dg,celinas african hair braiding,4.2,183,nan,8320 s ashland ave,chicago,60620
ChIJpZNJdtYsDogRucb-tdZbCMk,mel markon's bia for mia,nan,nan,2,1147 w grand ave,chicago,60642-5808
ChIJQ6LJ18QsDogRpte-py_G2Nw,harold's chicken shack west loop,3.8,656,1,1501 w madison st,chicago,60607-1840
ChIJfYMnlk_TD4gRQLCfdLDNFmc,mama's pizzeria & deli,3,2,2,11 w division st,chicago,60610-2481
ChIJ-0UqHPbTD4gRzEozJhWx4CU,magma aesthetics md,5,18,nan,2128 w belmont ave,chicago,60618
ChIJ5bahZCsuDogR-Rd1IykvZaU,los delfines inc,4,3,nan,2750 w 63rd st,chicago,60629-2343
ChIJb2xTjAXTD4gRfs3OXLPdu9w,bacci pizza,4.1,308,1,2557 n halsted st,chicago,60614-2307
ChIJ3VPMRKfTD4gRgnfVNc44cdg,mista pizza,4.4,36,1,2921 n broadway,chicago,60657
ChIJk8EL_rY6DogRfe6XzBk88Sk,mauro d michelle,nan,nan,nan,3317 95th st #205,evergreen park,60805-2243
ChIJKUmcLfJPE4cR1py5WrvpgFY,just jim's,5,10,nan,2826 beacon st,colorado springs,80907-6118
ChIJsYR3bLMsDogRs-TRc-j5g1I,pacific standard time,4.6,513,3,141 w erie st,chicago,60654
ChIJ754o4a_TD4gRNABoI2iIFBQ,arco de cuchilleros,5,1,2,3445 n halsted st,chicago,60657-2414
ChIJx4GU_sjwVYgRjudhHMelQms,salud mexican kitchen & tequila lounge,4.6,630,2,1011 broad st,camden,29020-4302
ChIJJ-0g1kYw3YkRauAsajCpeBw,del's deli,4.1,57,1,5316 rte 9w,newburgh,12550
ChIJ7zwFga8sDogR48o0MWz4Jes,elephant & castle,4.2,1604,2,185 n wabash ave,chicago,60601
ChIJO9HhYKInDogRsJvWU7ypQ1Q,taco mex,4.5,283,1,10658 s torrence ave,chicago,60617-6139
ChIJe4ftFvAxDogRvY_kKbzVm_I,lacoco's pizza & wings,3.9,657,2,3350 w 47th st,chicago,60632
ChIJqdXv27nND4gRT7tnBNYRd7c,al dente,4,8,nan,3939 w irving park rd,chicago,60618
ChIJzTvW0x7TD4gRqt6CDlKlLcc,sai café,4.5,106,2,2010 n sheffield ave,chicago,60614
ChIJZ3P7xXjRD4gR-3GFmkT5qbk,pizzeria aroma,4.5,244,2,5350 n broadway,chicago,60640
ChIJKYy9QKIsDogRwugOgMR561M,osaka sushi & fresh fruit smoothies,4.4,347,1,400 michigan ave,chicago,60605-1301
ChIJKXHMk8XSD4gRJwbwxfytC5E,whiskey business,4,557,2,1367 n milwaukee ave,chicago,60622
ChIJLaHE7FnLD4gR_K3GcaLGZ6A,lucky taco,5,1,nan,6204 w north ave,chicago,60639-3831
ChIJWU5qmL3SD4gRhiHr5G7P5WM,cafe matou,3,1,2,1846 n milwaukee ave,chicago,60647
ChIJEV6LwlHTD4gRS5xGHEUhtqg,thompson chicago,4.6,653,nan,21 e bellevue pl,chicago,60611
ChIJXV-Mmq7TD4gRTpkY4yCKKBU,chicago popcorn works inc,nan,nan,nan,2850 n clark st,chicago,60657
ChIJHSLAMkcsDogRG7hjKNK6ZKw,harvey's family restaurant,4.3,163,1,657 w 31st st,chicago,60616
ChIJ9cM3JafTD4gRrZr5H-jjH1w,monsignor murphy's,4.4,145,1,3019 n broadway,chicago,60657
ChIJJQ4TTKPBD4gR8_pwWxWdorw,adesso,4.5,2,nan,1813 st johns ave,highland park,60035-3215
ChIJ2y7xkU0rDogRDXFwy2wzMeQ,"harry caray's tavern, navy pier",3.5,406,2,700 e grand ave,chicago,60611
ChIJlc4c-ispDogRhRkKRD3SBB0,ace's soul food cafe,5,5,nan,432 e 63rd st,chicago,60637-3345
ChIJeRNii4EoDogRxJFsdRyvPrU,gwon lee restaurant,2.7,3,nan,1635 1/2 e 87th st,chicago,60617-2728
ChIJpUjB_i7pA4gRO-tMcs5pHeU,royal kitchen,4.5,119,1,2073 witzel ave,oshkosh,54904
ChIJd5DYTc3SD4gRIpMLLV5Sj4w,mr taco's restaurant,3.7,43,1,1640 w chicago ave,chicago,60622
ChIJCwYQ2KYoDogREipEJyDf910,l a submarine,4.3,124,1,8603 s cottage grove ave,chicago,60619-6107
ChIJdd7nGUvTD4gRoyepqsqonfE,bar louie,4.1,500,2,333-335 n dearborn st,chicago,60654
ChIJr3Z6cKvTD4gRVut89x-EDFQ,jin asian cafe,4.3,61,1,1053 w belmont ave,chicago,60657
ChIJ_W6esh1ipY4RGt5lj8xSdY8,delicias del rancho,4.4,222,1,santo domingo,10111
ChIJ7Z7nms_SD4gRhRNhURw40SM,the angry crab,4.2,861,2,1308 n milwaukee ave,chicago,60622-9148
ChIJK-iGsINrCIgRVAZM_tLLw50,benchwarmers grill and spirits,4,206,nan,2143 w galena ave,freeport,61032
ChIJ_3zGTlbSD4gR_tjLITF0S_U,chicago bar project,4.6,5,nan,3047 n lincoln ave suite 435,chicago,60657
ChIJMfpODwbTD4gRO5qE30wp0pc,the home depot,4.1,409,1,2665 n halsted st,chicago,60614
